1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
662秒,1,外科‐其他,6,2,2,3,4,6,1,5,4,1,4,5,5,5,5,3,1,5,3,5,4,3,4,5,2,1,5,4,2,5,5,1,5,3,3,3,2,4,4,2,2,1,2,4,2,2,2,2,3,3,3,4,5,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,1,3,3,3,2,3,2,2,2,1,2,1,2,3,3,2,2,2,2,2,1
545秒,1,其他科室‐其他,2,2,2,3,2,2,3,4,4,2,4,4,4,4,4,4,2,4,3,4,3,3,4,4,2,2,4,4,2,4,4,2,4,2,2,3,2,3,3,2,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,3,3,2,4,2,2,3,3,3,2,2,2,2,4,4,3,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2
1484秒,1,内科‐内分泌科,2,2,1,3,2,2,2,4,4,2,4,4,4,3,3,4,2,4,4,4,4,4,4,4,2,2,4,3,2,4,4,2,3,2,2,3,3,4,4,2,2,2,3,4,3,3,2,2,3,4,2,4,4,2,3,3,3,3,5,2,2,4,3,3,3,3,3,2,2,3,2,3,3,2,3,2,3,2,2,1,2,2,2,2,2,1,2,1,2
581秒,1,其他科室‐其他,4,2,2,3,3,5,2,3,5,1,5,5,5,5,5,5,1,5,2,4,4,2,1,1,1,1,4,4,1,1,4,2,4,2,2,2,2,3,4,2,4,2,2,4,2,4,2,2,2,4,2,4,4,4,3,2,2,2,2,2,3,4,4,4,4,5,2,3,3,4,3,2,2,2,2,2,2,2,2,5,2,2,2,2,3,2,2,2,2
400秒,1,妇产科‐妇产科,2,2,2,3,2,3,1,4,4,2,5,5,5,5,5,4,2,4,2,2,4,2,3,5,2,2,4,4,4,4,4,2,4,2,3,3,3,2,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,5,2,4,4,4,3,4,4,2,2,3,3,3,3,3,4,3,3,3,3,3,1,4,3,2,3,2,1,3,3,2
442秒,1,内科‐内分泌科,2,2,2,3,2,3,2,3,3,2,4,4,4,4,2,3,2,3,3,4,3,3,3,4,1,2,4,4,2,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,4,4,3,2,2,3,2,4,4,3,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,1,2,2,1,1,1,1,1,1
550秒,1,儿科‐儿科,5,2,2,3,3,6,4,4,4,2,4,4,5,5,1,5,1,4,4,4,4,4,4,4,1,2,4,4,2,5,4,1,4,2,2,2,4,4,4,2,4,3,4,4,3,3,4,4,3,2,4,3,3,2,3,2,3,3,2,4,4,4,3,3,4,4,2,2,3,3,3,3,3,4,3,3,3,2,3,2,2,2,2,3,2,2,2,2,2
736秒,1,儿科‐儿科,2,2,2,3,2,3,5,5,4,1,5,5,5,5,2,1,1,5,2,4,4,2,4,4,1,1,5,5,1,5,3,1,4,2,1,1,2,4,4,3,1,2,2,4,2,3,2,2,3,4,3,3,5,3,3,2,2,2,4,2,2,3,3,4,2,2,1,4,4,4,2,4,4,4,1,1,4,2,4,5,4,4,5,5,5,5,4,4,4
484秒,1,儿科‐儿科,3,2,2,3,3,4,4,4,5,1,5,5,5,5,5,5,5,5,2,5,5,2,5,5,1,2,5,5,1,5,2,1,5,1,4,2,1,1,5,2,1,3,1,5,1,1,2,1,5,5,1,3,1,4,3,3,3,3,2,1,1,1,1,1,3,3,1,1,1,1,2,2,3,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1
529秒,1,外科‐其他,5,2,2,3,3,6,1,4,4,4,5,5,5,5,5,4,1,5,4,4,4,4,4,5,2,2,4,4,2,4,4,2,4,2,3,4,4,4,4,4,4,2,4,4,4,4,4,3,4,5,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,5,3,2,2,3,3,2,2,2,2
1161秒,1,其他科室‐其他,3,2,2,3,3,4,4,4,4,1,2,5,5,5,1,4,1,5,2,5,5,2,4,5,1,1,5,4,1,5,4,1,4,1,1,2,1,4,4,2,1,1,2,5,2,4,2,1,3,4,3,4,4,3,1,1,1,1,3,1,1,3,2,3,3,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
1019秒,1,儿科‐儿科,2,2,2,3,3,3,4,4,5,1,5,5,5,5,2,4,1,4,2,5,4,3,4,4,1,2,5,4,1,5,4,1,4,1,2,2,1,4,4,2,1,2,2,4,2,3,1,1,3,5,3,4,4,3,2,3,3,2,4,1,2,3,3,2,3,2,1,2,1,3,2,3,2,3,2,3,2,2,2,4,3,3,3,3,3,3,2,2,2
398秒,2,儿科‐儿科,4,2,2,3,3,5,4,5,4,2,5,5,5,5,1,4,1,5,2,5,5,2,5,5,2,1,5,5,1,5,4,1,5,2,2,2,4,3,3,2,2,2,4,4,3,2,3,2,2,3,2,4,4,4,2,3,3,3,5,3,1,5,3,1,5,5,1,3,1,2,1,5,3,1,2,1,1,1,3,1,1,3,3,3,1,1,3,1,1
870秒,1,内科‐其他,3,2,2,3,3,3,1,4,4,1,4,4,4,4,2,4,1,4,2,4,4,4,4,4,1,1,5,4,2,4,3,2,4,2,2,2,4,4,4,2,3,2,2,4,4,4,2,2,2,2,2,4,4,4,5,3,4,5,5,2,1,5,5,4,4,4,3,3,1,3,4,4,3,3,2,2,2,2,3,3,4,3,3,3,2,1,2,1,1
470秒,1,其他科室‐其他,5,2,2,3,3,6,4,4,4,2,4,5,5,5,2,5,1,5,4,5,5,2,5,5,1,1,5,5,4,5,4,4,4,2,2,3,5,3,5,5,5,5,5,5,5,3,4,4,4,3,5,5,5,4,1,1,1,1,2,2,1,2,1,2,4,4,1,3,2,3,1,3,3,2,2,2,1,1,1,2,2,3,2,3,2,1,1,1,1
1064秒,1,外科‐其他,3,2,2,3,3,4,1,4,4,2,4,4,5,5,4,4,3,5,2,4,4,2,4,4,1,1,5,4,2,5,5,1,4,1,3,4,2,4,4,2,2,1,3,4,2,2,2,3,2,3,3,3,4,4,5,4,4,4,5,2,2,4,3,3,2,2,2,3,2,4,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2
743秒,1,内科‐其他,5,2,2,2,3,5,1,4,5,2,4,5,5,5,2,4,1,5,1,5,5,3,4,5,1,2,4,4,1,5,5,1,5,2,2,3,3,3,4,4,3,1,2,4,2,2,1,1,4,4,2,4,4,3,2,2,2,2,1,1,2,1,1,2,3,3,2,2,2,2,3,2,3,3,2,3,3,2,2,2,3,3,2,3,2,1,1,1,1
565秒,1,内科‐其他,1,2,1,3,1,2,2,4,4,1,4,4,4,4,4,4,3,4,2,4,4,2,4,4,2,1,5,3,2,3,4,2,4,2,2,2,2,4,3,2,2,4,2,4,3,2,2,2,2,3,2,3,4,3,3,3,3,3,5,2,2,4,3,3,3,4,2,3,2,5,3,4,3,4,4,5,5,3,3,4,2,3,2,3,2,2,4,3,2
612秒,1,其他科室‐其他,3,2,2,2,2,4,1,4,5,1,5,5,5,5,1,4,5,5,5,5,5,1,5,5,1,1,5,4,1,4,4,1,4,3,4,4,2,4,1,2,2,3,2,3,1,1,3,5,1,5,3,3,3,5,5,3,1,3,3,1,1,3,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,3,1,1,1,2,4,3,1,2,1,1
303秒,1,外科‐其他,4,2,2,3,3,6,2,4,4,2,4,5,5,5,4,4,4,4,3,4,4,4,4,4,3,2,5,4,2,4,4,2,4,2,2,2,3,3,4,3,3,2,2,4,2,2,2,3,2,3,2,3,2,3,3,3,3,2,3,3,2,4,3,3,3,3,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
356秒,1,妇产科‐妇产科,3,2,2,3,2,3,2,4,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,4,4,4,4,4,2,4,4,4,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,3,2,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,4,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
567秒,1,妇产科‐妇产科,2,2,2,3,2,3,3,3,4,3,4,4,4,4,2,4,2,4,4,4,4,4,4,4,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,2,2,2,2,3,2,2,2,3,2,4,3,3,3,4,3,3,3,4,5,3,3,3,3,3,5,5,3,3,1,3,4,3,3,3,3,3,3,3,3,1,3,3,3,2,3,2,3,2,2
438秒,1,妇产科‐妇产科,5,2,2,3,3,6,2,4,4,3,4,4,4,4,2,4,2,4,2,4,4,2,4,4,2,2,4,4,2,4,4,2,4,2,2,3,2,4,4,3,2,2,3,4,2,4,2,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,5,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
583秒,1,妇产科‐妇产科,3,2,2,4,3,4,2,4,4,1,4,5,5,5,1,4,2,4,4,4,4,2,4,4,1,1,5,4,2,5,4,2,4,2,2,2,2,4,4,2,2,2,2,4,2,3,2,2,2,2,2,4,4,2,3,1,3,1,3,1,1,1,1,1,3,3,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1
409秒,1,其他科室‐其他,5,2,2,3,3,6,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,4,1,5,5,1,5,5,1,2,1,5,5,5,2,2,3,3,2,2,2,2,2,2,2,5,5,3,3,3,3,3,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1
343秒,1,妇产科‐妇产科,3,2,2,3,2,3,2,4,4,1,4,4,4,5,4,4,4,5,2,4,4,1,4,4,1,2,4,4,2,4,4,2,4,2,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,4,2,3,4,3,3,3,2,2,3,2,2,3,3,3,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,2,2,2,2
826秒,1,其他科室‐其他,5,2,2,4,3,6,1,4,5,2,5,5,5,5,5,5,5,5,4,4,5,4,5,5,1,1,5,4,1,4,4,1,5,2,2,2,3,5,5,1,4,1,3,4,2,4,1,1,3,4,2,4,5,3,2,3,4,4,3,1,1,3,2,2,4,4,2,3,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2
